crn, date, stime, etime, itype, depth, chl, phaeo, l12, d12, bsal, pbact, hbact, sbact, ebact, 
#, yymmdd, hhmm, hhmm, , m, mg/m3, mg/m3, mg C/m3, mg C/m3, PSS-78, #/ml, #/ml, #/ml, #/ml, 
259,140115,440,1838,2,100,0.182,0.141,1.393,-9,35.4381,242810,376830,1104,975,
259,140115,440,1838,2,125,0.281,0.468,0.743,-9,35.3713,92132,326242,40,2993,
259,140115,440,1838,2,150,0.047,0.122,-9,-9,35.2798,11256,222295,0,358,
259,140115,440,1838,2,175,0.017,0.013,-9,-9,35.0476,696,205752,0,40,
260,140214,445,2011,2,5,0.097,0.047,4.137,-9,35.4022,202041,415589,3258,1323,
260,140214,445,2011,2,25,0.098,0.057,3.387,-9,35.402,202369,396234,3325,1324,
260,140214,445,2011,2,45,0.115,0.056,2.333,-9,35.4093,193080,376146,3450,1402,
260,140214,445,2011,2,75,0.212,0.16,1.325,-9,35.4409,164170,408667,1784,1258,
260,140214,445,2011,2,100,0.229,0.371,1.02,-9,35.3537,79377,370158,169,2101,
260,140214,445,2011,2,125,0.14,0.249,0.213,-9,35.2633,37378,268325,80,1024,
260,140214,445,2011,2,150,0.073,0.166,-9,-9,35.1878,18874,217101,0,466,
260,140214,445,2011,2,175,0.018,0.011,-9,-9,35.0159,818,178264,0,89,
261,140305,450,1915,2,5,0.09,0.031,6.813,-9,35.3573,237519,524780,3174,1453,
261,140305,450,1915,2,25,0.093,0.035,7.503,-9,35.3573,235930,497549,3181,1591,
261,140305,450,1915,2,45,0.094,0.035,6.507,-9,35.3573,240421,512525,3295,1756,
261,140305,450,1915,2,75,0.191,0.122,4.61,-9,35.4316,254156,418848,2499,1503,
261,140305,450,1915,2,100,0.246,0.391,3.45,-9,35.3311,79488,417939,269,2478,
261,140305,450,1915,2,125,0.099,0.256,0.72,-9,35.2536,27158,250882,0,796,
261,140305,450,1915,2,150,0.056,0.119,-9,-9,35.2154,11376,218939,0,349,
261,140305,450,1915,2,175,0.023,0.021,-9,-9,35.0705,1056,193941,0,72,
262,140410,445,1900,2,5,0.089,0.052,7.283,-9,35.3151,151561,386062,1808,840,
262,140410,445,1900,2,25,0.087,0.061,7.927,-9,35.3167,155058,392941,1516,797,
262,140410,445,1900,2,45,0.091,0.062,7.96,-9,35.32,153240,398958,1523,906,
262,140410,445,1900,2,75,0.144,0.159,5.647,-9,35.4245,225251,400430,2317,716,
262,140410,445,1900,2,100,0.218,0.231,3.53,-9,35.4732,219043,342799,2239,746,
262,140410,445,1900,2,125,0.282,0.351,1.977,-9,35.4665,92835,345570,1294,1055,
262,140410,445,1900,2,150,0.243,0.321,-9,-9,35.4675,64412,362668,1015,736,
262,140410,445,1900,2,175,0.161,0.228,-9,-9,35.4569,32639,345538,359,1076,
263,140601,418,1920,2,5,0.063,0.037,9.193,-9,35.2461,166194,483708,2285,924,
263,140601,418,1920,2,25,0.059,0.025,6.183,-9,35.5255,197883,469609,1778,879,
263,140601,418,1920,2,45,0.073,0.048,5.34,-9,35.5184,211570,440782,1681,736,
263,140601,418,1920,2,75,0.151,0.15,5.605,-9,35.4348,226114,336003,1439,625,
263,140601,418,1920,2,100,0.279,0.515,6.613,-9,35.3774,96069,348609,0,3204,
263,140601,418,1920,2,125,0.174,0.466,1.937,-9,35.3163,52325,270674,0,1633,
263,140601,418,1920,2,150,0.079,0.193,-9,-9,35.213,16647,248218,0,452,
263,140601,418,1920,2,175,0.021,0.018,-9,-9,35.0256,962,228435,0,69,
264,140630,415,1917,2,5,0.09,0.05,9.533,-9,35.4099,183058,567801,1573,1042,
264,140630,415,1917,2,25,0.066,0.036,9.887,-9,35.4267,204197,577753,1482,1064,
264,140630,415,1917,2,45,0.092,0.068,6.735,-9,35.4267,231719,510298,1736,1250,
264,140630,415,1917,2,75,0.128,0.112,4.32,-9,35.4233,242999,404230,1681,1352,
264,140630,415,1917,2,100,0.147,0.184,2.217,-9,35.3932,197050,319394,858,1066,
264,140630,415,1917,2,125,0.231,0.576,1.583,-9,35.267,73602,308619,0,2226,
264,140630,415,1917,2,150,0.077,0.215,-9,-9,35.0923,14746,241400,0,597,
264,140630,415,1917,2,175,0.031,0.083,-9,-9,34.728,5067,187933,0,237,
265,140914,441,1853,2,5,0.055,0.036,6.913,-9,34.9087,225027,568364,1184,776,
265,140914,441,1853,2,25,0.067,0.042,-9,-9,34.9132,267499,607869,1732,846,
265,140914,441,1853,2,45,0.084,0.089,6.713,-9,35.099,304856,673586,1343,687,
265,140914,441,1853,2,75,0.146,0.09,4.343,-9,35.1819,355471,788912,4301,1005,
265,140914,441,1853,2,100,0.256,0.531,2.743,-9,35.2877,94955,329672,537,3234,
265,140914,441,1853,2,125,0.133,0.34,0.587,-9,35.3062,37285,360396,109,1065,
265,140914,441,1853,2,150,0.069,0.218,-9,-9,35.2089,19454,368767,0,468,
265,140914,441,1853,2,175,0.026,0.07,-9,-9,35.0293,4913,214333,0,147,
266,141013,424,1857,2,5,0.105,0.102,10.373,-9,34.9943,224537,576656,825,658,
266,141013,424,1857,2,25,0.105,0.098,11.787,-9,34.9933,255656,589116,826,627,
266,141013,424,1857,2,45,0.121,0.113,8.793,-9,34.9797,272809,637118,956,795,
266,141013,424,1857,2,75,0.214,0.282,4.41,-9,35.1433,300109,475675,2432,1092,
266,141013,424,1857,2,100,0.24,0.572,1.927,-9,35.3273,82907,397057,528,1633,
266,141013,424,1857,2,125,0.074,0.284,0.383,-9,35.3129,19065,284973,0,677,
266,141013,424,1857,2,150,0.037,0.152,-9,-9,35.2079,7406,236239,0,179,
266,141013,424,1857,2,175,0.016,0.083,-9,-9,35.0213,2027,235809,0,70,
267,141121,413,1810,2,5,0.159,0.196,8.257,-9,35.2796,256830,503947,1531,1213,
267,141121,413,1810,2,25,0.157,0.194,8.257,-9,35.2792,279775,480190,2084,1175,
267,141121,413,1810,2,45,0.159,0.184,5.977,-9,35.2794,261509,543341,1592,1204,
267,141121,413,1810,2,75,0.246,0.372,3.513,-9,35.2773,159614,530426,1288,1104,
267,141121,413,1810,2,100,0.216,0.581,1.21,-9,35.3689,80205,369508,60,2270,
267,141121,413,1810,2,125,0.121,0.384,0.283,-9,35.3301,23384,299761,0,865,
267,141121,413,1810,2,150,0.057,0.193,-9,-9,35.2408,8390,270267,0,379,
267,141121,413,1810,2,175,0.031,0.113,-9,-9,35.0569,3509,262485,0,219,
268,141216,433,1838,2,5,0.152,0.134,5.2,-9,35.3244,189616,492179,1482,637,
268,141216,433,1838,2,25,0.153,0.14,7.36,-9,35.3246,205685,493959,1700,686,
268,141216,433,1838,2,45,0.156,0.139,5.497,-9,35.3244,192983,466522,1553,717,
268,141216,433,1838,2,75,0.156,0.133,2.197,-9,35.3232,195236,569229,1571,597,
268,141216,433,1838,2,100,0.171,0.3,1.237,-9,35.2993,102297,359744,520,962,
268,141216,433,1838,2,125,0.093,0.327,0.38,-9,35.2897,25413,320365,0,467,
268,141216,433,1838,2,150,0.022,0.172,-9,-9,35.2329,6965,257657,0,141,
268,141216,433,1838,2,175,0.013,0.054,-9,-9,35.1191,1282,217366,0,79,
269,150224,405,1935,2,5,0.082,0.069,5.557,-9,35.1861,240709,470924,3238,1109,
269,150224,405,1935,2,25,0.094,0.068,7.343,-9,35.1918,246690,458785,3120,1585,
269,150224,405,1935,2,45,0.105,0.074,5.69,-9,35.3427,290904,506487,4341,1620,
269,150224,405,1935,2,75,0.124,0.112,3.66,-9,35.406,289236,489882,4881,1891,
269,150224,405,1935,2,100,0.263,0.268,3.257,-9,35.4091,135710,518076,2947,2672,
269,150224,405,1935,2,125,0.238,0.221,0.94,-9,35.4336,105783,504243,2752,1462,
269,150224,405,1935,2,150,0.081,0.177,-9,-9,35.3476,17383,299958,117,539,
269,150224,405,1935,2,175,0.033,0.089,-9,-9,35.1165,4743,197432,0,193,
270,150328,424,1850,2,5,0.103,0.085,-9,-9,35.2877,217814,467171,4204,1283,
270,150328,424,1850,2,25,0.104,0.073,6.633,-9,35.2873,240547,424503,3856,1390,
270,150328,424,1850,2,45,0.102,0.08,6.01,-9,35.2867,223588,479013,4348,1341,
270,150328,424,1850,2,75,0.115,0.085,3.687,-9,35.2895,245160,404566,4220,1769,
270,150328,424,1850,2,100,0.15,0.109,1.55,-9,35.2915,228690,426847,3399,1506,
270,150328,424,1850,2,125,0.273,0.433,0.687,-9,35.3179,112769,429001,772,4095,
270,150328,424,1850,2,150,0.202,0.448,-9,-9,35.3731,57501,336969,163,2359,
270,150328,424,1850,2,175,0.051,0.154,-9,-9,35.267,11859,251166,0,865,
271,150421,412,1910,2,5,0.07,0.062,7.167,-9,35.1329,174419,535496,1790,1353,
271,150421,412,1910,2,25,0.073,0.059,5.957,-9,35.2251,179140,537738,1598,1375,
271,150421,412,1910,2,45,0.08,0.068,6.937,-9,35.2519,213492,567650,2373,1281,
271,150421,412,1910,2,75,0.116,0.104,4.493,-9,35.3484,222687,505045,2092,1018,
271,150421,412,1910,2,100,0.334,0.6,5.15,-9,35.3372,161962,467664,330,2854,
271,150421,412,1910,2,125,0.196,0.405,1.045,-9,35.3325,47534,316745,163,1372,
271,150421,412,1910,2,150,0.083,0.22,-9,-9,35.2418,16227,278543,0,565,
271,150421,412,1910,2,175,0.037,0.083,-9,-9,35.0756,3737,250470,0,315,
272,150523,434,1920,2,5,0.095,0.056,6.447,-9,35.2044,182792,489052,1633,903,
272,150523,434,1920,2,25,0.094,0.052,7.36,-9,35.2032,180547,491468,1054,1357,
272,150523,434,1920,2,45,0.109,0.063,5.83,-9,35.1977,193641,456231,1172,1274,
272,150523,434,1920,2,75,0.161,0.107,4.983,-9,35.2227,242582,519582,1108,1250,
272,150523,434,1920,2,100,0.239,0.188,3.017,-9,35.3526,276082,444328,2192,895,
272,150523,434,1920,2,125,0.34,0.376,1.785,-9,35.3571,188638,385972,1381,1949,
272,150523,434,1920,2,150,0.261,0.577,-9,-9,35.3522,64090,319455,102,2053,
272,150523,434,1920,2,175,0.106,0.356,-9,-9,35.38,25442,253744,0,772,
273,150619,412,1925,2,5,0.057,0.041,6.727,-9,35.1183,183757,538483,1615,894,
273,150619,412,1925,2,25,0.055,0.038,7.14,-9,35.1173,172311,532755,1289,1015,
273,150619,412,1925,2,45,0.062,0.044,6.39,-9,35.1402,222467,600482,1698,1047,
273,150619,412,1925,2,75,0.084,0.069,4.55,-9,35.1959,244667,564701,2183,1046,
273,150619,412,1925,2,100,0.128,0.128,2.337,-9,35.2615,285045,552278,2086,1028,
273,150619,412,1925,2,125,0.208,0.253,1.033,-9,35.3374,280024,438918,2413,937,
273,150619,412,1925,2,150,0.143,0.47,-9,-9,35.3604,53283,328185,0,2316,
273,150619,412,1925,2,175,0.065,0.252,-9,-9,35.3395,18892,263205,0,985,
274,150719,430,1920,2,5,0.059,0.044,7.385,-9,35.1514,184881,385682,1058,387,
274,150719,430,1920,2,25,0.052,0.04,7.923,-9,35.1518,168920,410171,844,529,
274,150719,430,1920,2,45,0.068,0.059,7.943,-9,35.2881,210402,445573,1067,1016,
274,150719,430,1920,2,75,0.123,0.126,6.03,-9,35.2885,231905,471716,1711,820,
274,150719,430,1920,2,100,0.135,0.287,3.7,-9,35.3009,141449,333739,384,1666,
274,150719,430,1920,2,125,0.09,0.388,1.293,-9,35.2075,44357,249024,0,2256,
274,150719,430,1920,2,150,0.07,0.207,-9,-9,35.1764,20834,228846,0,1514,
274,150719,430,1920,2,175,0.022,0.103,-9,-9,35.0315,5544,210178,0,830,
275,150812,405,1917,2,5,0.074,0.048,8.383,-9,35.3086,165232,482807,589,874,
275,150812,405,1917,2,25,0.087,0.081,11.28,-9,35.36,158370,469667,755,908,
275,150812,405,1917,2,45,0.108,0.089,8.01,-9,35.3892,228210,499070,1219,965,
275,150812,405,1917,2,75,0.171,0.167,5.06,-9,35.337,209293,367439,1605,1138,
275,150812,405,1917,2,100,0.222,0.401,3.337,-9,35.0457,60644,306560,0,3361,
275,150812,405,1917,2,125,0.116,0.401,0.69,-9,34.973,45077,255151,0,2681,
275,150812,405,1917,2,150,0.051,0.158,-9,-9,34.7294,10734,191282,0,1276,
275,150812,405,1917,2,175,0.022,0.043,-9,-9,34.5836,1363,173017,0,386,
277,151013,410,1915,2,5,0.109,0.064,8.133,-9,35.2974,280720,451648,966,813,
277,151013,410,1915,2,25,0.105,0.073,8.38,-9,35.3082,284062,519748,1116,964,
277,151013,410,1915,2,45,0.144,0.097,8.333,-9,35.3106,296215,402028,939,858,
277,151013,410,1915,2,75,0.21,0.152,4.2,-9,35.3202,252303,411994,1739,1068,
277,151013,410,1915,2,100,0.237,0.325,1.563,-9,35.2976,137536,415762,751,1594,
277,151013,410,1915,2,125,0.151,0.366,0.587,-9,35.1585,42645,311122,0,1626,
277,151013,410,1915,2,150,0.059,0.156,-9,-9,35.0073,12467,198396,0,497,
277,151013,410,1915,2,175,0.018,0.031,-9,-9,34.7728,1147,167147,0,112,
279,151208,430,1830,2,5,0.1,0.068,7.767,-9,35.0008,205189,546340,1189,772,
279,151208,430,1830,2,25,0.098,0.074,6.963,-9,35.0004,254194,501599,1260,1189,
279,151208,430,1830,2,45,0.101,0.069,4.257,-9,35.0006,246399,486168,1188,1072,
279,151208,430,1830,2,75,0.112,0.081,1.413,-9,35.0065,252937,531773,1608,1079,
279,151208,430,1830,2,100,0.244,0.284,0.763,-9,35.2603,128870,517270,1062,2079,
279,151208,430,1830,2,125,0.163,0.352,0.277,-9,35.3033,43113,294085,0,1453,
279,151208,430,1830,2,150,0.071,0.223,-9,-9,35.2101,18058,251829,0,691,
279,151208,430,1830,2,175,0.024,0.071,-9,-9,34.9963,3514,180107,0,173,
280,160112,428,1900,2,5,0.117,0.082,7.195,-9,34.9286,219888,424793,1684,878,
280,160112,428,1900,2,25,0.118,0.092,7.427,-9,34.9262,237062,417776,1435,1100,
280,160112,428,1900,2,45,0.119,0.1,5.8,-9,34.9254,245486,404462,1638,1138,
280,160112,428,1900,2,75,0.149,0.107,2.717,-9,34.936,201625,343761,1658,1024,
280,160112,428,1900,2,100,0.28,0.437,1.81,-9,35.1291,109999,388524,634,2842,
280,160112,428,1900,2,125,0.205,0.463,0.52,-9,35.2207,48221,315099,0,1359,
280,160112,428,1900,2,150,0.049,0.139,-9,-9,35.1796,6043,227955,0,263,
280,160112,428,1900,2,175,0.021,0.058,-9,-9,35.0709,1317,189988,0,0,
281,160209,420,1911,2,5,0.085,0.056,5.947,-9,34.9213,204475,465912,1332,1174,
281,160209,420,1911,2,25,0.116,0.089,7.573,-9,35.1226,210688,436584,1586,1286,
281,160209,420,1911,2,45,0.115,0.099,6.43,-9,35.1782,206974,425364,1917,1856,
281,160209,420,1911,2,75,0.149,0.117,3.46,-9,35.3102,240121,463217,3980,1486,
281,160209,420,1911,2,100,0.196,0.162,1.897,-9,35.323,245528,432785,3768,1268,
281,160209,420,1911,2,125,0.238,0.213,0.663,-9,35.3218,213409,472151,4062,1163,
281,160209,420,1911,2,150,0.146,0.292,-9,-9,35.2367,38429,313624,229,1041,
281,160209,420,1911,2,175,0.022,0.052,-9,-9,35.1788,1787,193873,0,102,
283,160415,435,1922,2,5,0.067,0.057,6.533,-9,34.822,148351,398324,1149,722,
283,160415,435,1922,2,25,0.071,0.046,6.113,-9,34.8194,161992,370122,1062,691,
283,160415,435,1922,2,45,0.066,0.057,6.783,-9,34.8198,156037,419728,1149,783,
283,160415,435,1922,2,75,0.096,0.076,5.937,-9,34.8505,218318,417051,1331,732,
283,160415,435,1922,2,100,0.103,0.096,2.153,-9,34.9593,185977,444422,1121,837,
283,160415,435,1922,2,125,0.148,0.19,1.023,-9,35.1368,167115,411476,1522,1106,
283,160415,435,1922,2,150,0.202,0.421,-9,-9,35.2255,84047,370300,385,2160,
283,160415,435,1922,2,175,0.084,0.273,-9,-9,35.1325,26930,287890,0,864,
284,160528,517,1720,2,5,0.061,0.046,6.95,-9,34.8703,165202,444704,949,1150,
284,160528,517,1720,2,25,0.062,0.044,6.557,-9,34.8764,180399,409906,1026,865,
284,160528,517,1720,2,45,0.076,0.057,6.763,-9,35.0394,187823,377218,788,1008,
284,160528,517,1720,2,75,0.115,0.1,5.757,-9,35.2048,187275,377784,893,1035,
284,160528,517,1720,2,100,0.187,0.222,4.933,-9,35.2783,137841,311043,766,2595,
284,160528,517,1720,2,125,0.186,0.413,2.207,-9,35.2972,45216,289053,101,1881,
284,160528,517,1720,2,150,0.044,0.126,-9,-9,35.2103,6277,235862,0,345,
284,160528,517,1720,2,175,0.042,0.096,-9,-9,35.161,4712,244599,0,242,
285,160711,522,1955,2,5,0.067,0.05,5.76,-9,34.8918,219692,460606,872,775,
285,160711,522,1955,2,25,0.065,0.045,6.003,-9,34.8916,219215,481862,829,662,
285,160711,522,1955,2,45,0.075,0.056,5.33,-9,34.8877,212334,558026,879,612,
285,160711,522,1955,2,75,0.12,0.114,3.823,-9,35.0276,220290,449661,947,869,
285,160711,522,1955,2,100,0.236,0.571,4.777,-9,35.1796,128900,358960,117,3520,
285,160711,522,1955,2,125,0.246,0.591,1.48,-9,35.255,64185,356466,0,2390,
285,160711,522,1955,2,150,0.096,0.35,-9,-9,35.3202,24988,266692,0,844,
285,160711,522,1955,2,175,0.047,0.147,-9,-9,35.1455,6617,207385,0,315,
286,160810,427,1905,2,5,0.083,0.05,7.107,-9,34.8912,200052,388401,878,558,
286,160810,427,1905,2,25,0.085,0.052,6.217,-9,34.915,209607,386888,821,598,
286,160810,427,1905,2,45,0.099,0.072,5.913,-9,34.9746,223614,414993,959,680,
286,160810,427,1905,2,75,0.167,0.142,3.827,-9,35.1772,218294,463807,2095,863,
286,160810,427,1905,2,100,0.233,0.33,3.33,-9,35.2306,139337,364418,310,1437,
286,160810,427,1905,2,125,0.237,0.527,1.267,-9,35.2134,53049,291670,0,1690,
286,160810,427,1905,2,150,0.107,0.302,-9,-9,35.1524,17494,187532,0,477,
286,160810,427,1905,2,175,0.037,0.066,-9,-9,35.0207,3694,177829,0,188,
287,161015,435,1935,2,5,0.081,0.068,5.867,-9,34.9282,201351,469316,867,750,
287,161015,435,1935,2,25,0.086,0.061,5.16,-9,34.928,192205,490389,775,623,
287,161015,435,1935,2,45,0.091,0.079,6.543,-9,35.0106,215498,529385,909,732,
287,161015,435,1935,2,75,0.133,0.105,2.965,-9,35.0305,238093,527728,1137,695,
287,161015,435,1935,2,100,0.208,0.205,2.823,-9,35.086,272777,439864,1441,604,
287,161015,435,1935,2,125,0.324,0.474,0.805,-9,35.1463,102808,404182,473,1506,
287,161015,435,1935,2,150,0.111,0.33,-9,-9,35.2308,20978,302389,0,724,
287,161015,435,1935,2,175,0.048,0.185,-9,-9,35.1878,8718,228512,0,330,
289,170124,504,1925,2,5,0.112,0.092,7.88,-9,35.0756,-9,-9,-9,-9,
289,170124,504,1925,2,25,0.115,0.092,6.187,-9,35.0768,-9,-9,-9,-9,
289,170124,504,1925,2,45,0.113,0.101,5.967,-9,35.0764,-9,-9,-9,-9,
289,170124,504,1925,2,75,0.118,0.1,4.52,-9,35.0781,-9,-9,-9,-9,
289,170124,504,1925,2,100,0.251,0.423,1.857,-9,35.1419,-9,-9,-9,-9,
289,170124,504,1925,2,125,0.134,0.365,0.523,-9,35.1026,-9,-9,-9,-9,
289,170124,504,1925,2,150,0.083,0.266,-9,-9,35.0372,-9,-9,-9,-9,
289,170124,504,1925,2,175,0.021,0.061,-9,-9,34.8619,-9,-9,-9,-9,
290,170223,453,2045,2,5,0.108,0.066,5.857,-9,34.9648,-9,-9,-9,-9,
290,170223,453,2045,2,25,0.12,0.063,5.913,-9,34.9697,-9,-9,-9,-9,
290,170223,453,2045,2,45,0.108,0.07,5.49,-9,34.9697,-9,-9,-9,-9,
290,170223,453,2045,2,75,0.113,0.063,2.353,-9,34.9701,-9,-9,-9,-9,
290,170223,453,2045,2,100,0.111,0.063,2.107,-9,34.9721,-9,-9,-9,-9,
290,170223,453,2045,2,125,0.185,0.13,0.723,-9,35.0626,-9,-9,-9,-9,
290,170223,453,2045,2,150,0.088,0.08,-9,-9,35.188,-9,-9,-9,-9,
290,170223,453,2045,2,175,0.046,0.043,-9,-9,35.242,-9,-9,-9,-9,
291,170328,438,1933,2,5,0.065,0.045,3.347,-9,34.9595,-9,-9,-9,-9,
291,170328,438,1933,2,25,0.084,0.042,3.763,-9,35.1228,-9,-9,-9,-9,
291,170328,438,1933,2,45,0.089,0.06,2.95,-9,35.1713,-9,-9,-9,-9,
291,170328,438,1933,2,75,0.151,0.163,3.607,-9,35.1699,-9,-9,-9,-9,
291,170328,438,1933,2,100,0.272,0.31,3.2,-9,35.189,-9,-9,-9,-9,
291,170328,438,1933,2,125,0.28,0.4,1.823,-9,35.2176,-9,-9,-9,-9,
291,170328,438,1933,2,150,0.154,0.33,-9,-9,35.2,-9,-9,-9,-9,
291,170328,438,1933,2,175,0.046,0.121,-9,-9,35.0659,-9,-9,-9,-9,
292,170425,428,1919,2,5,0.105,0.031,5.943,-9,34.88,-9,-9,-9,-9,
292,170425,428,1919,2,25,0.078,0.019,6.02,-9,34.8808,-9,-9,-9,-9,
292,170425,428,1919,2,45,0.098,0.023,5.853,-9,34.8939,-9,-9,-9,-9,
292,170425,428,1919,2,75,0.169,0.075,3.23,-9,34.9732,-9,-9,-9,-9,
292,170425,428,1919,2,100,0.244,0.161,3.013,-9,35.0699,-9,-9,-9,-9,
292,170425,428,1919,2,125,0.314,0.377,1.15,-9,35.1033,-9,-9,-9,-9,
292,170425,428,1919,2,150,0.128,0.319,-9,-9,35.0468,-9,-9,-9,-9,
292,170425,428,1919,2,175,0.032,0.07,-9,-9,34.9567,-9,-9,-9,-9,
293,170523,525,1948,2,5,0.069,0.027,4.543,-9,34.8601,-9,-9,-9,-9,
293,170523,525,1948,2,25,0.069,0.029,4.84,-9,34.8597,-9,-9,-9,-9,
293,170523,525,1948,2,45,0.089,0.026,5.893,-9,34.997,-9,-9,-9,-9,
293,170523,525,1948,2,75,0.138,0.037,3.713,-9,35.0996,-9,-9,-9,-9,
293,170523,525,1948,2,100,0.173,0.07,2.407,-9,35.1445,-9,-9,-9,-9,
293,170523,525,1948,2,125,0.261,0.191,0.923,-9,35.1914,-9,-9,-9,-9,
293,170523,525,1948,2,150,0.146,0.283,-9,-9,35.1784,-9,-9,-9,-9,
293,170523,525,1948,2,175,0.078,0.128,-9,-9,35.1329,-9,-9,-9,-9,
294,170620,445,1738,2,5,0.043,0.044,5.175,-9,34.7811,-9,-9,-9,-9,
294,170620,445,1738,2,25,0.054,0.043,7.89,-9,34.8408,-9,-9,-9,-9,
294,170620,445,1738,2,45,0.074,0.067,6.217,-9,34.8692,-9,-9,-9,-9,
294,170620,445,1738,2,75,0.136,0.125,6.26,-9,34.9677,-9,-9,-9,-9,
294,170620,445,1738,2,100,0.186,0.256,5.04,-9,35.0571,-9,-9,-9,-9,
294,170620,445,1738,2,125,0.173,0.457,2.033,-9,35.1384,-9,-9,-9,-9,
294,170620,445,1738,2,150,0.103,0.355,-9,-9,35.1542,-9,-9,-9,-9,
294,170620,445,1738,2,175,0.067,0.224,-9,-9,35.1638,-9,-9,-9,-9,
295,170808,455,1940,2,5,0.103,0.063,10.6,-9,34.9168,-9,-9,-9,-9,
295,170808,455,1940,2,25,0.094,0.061,11.433,-9,34.9176,-9,-9,-9,-9,
295,170808,455,1940,2,45,0.129,0.071,10.797,-9,34.9221,-9,-9,-9,-9,
295,170808,455,1940,2,75,0.148,0.128,4.687,-9,35.1494,-9,-9,-9,-9,
295,170808,455,1940,2,100,0.213,0.476,4.343,-9,35.1325,-9,-9,-9,-9,
295,170808,455,1940,2,125,0.081,0.2,0.643,-9,35.1417,-9,-9,-9,-9,
295,170808,455,1940,2,150,0.04,0.104,-9,-9,34.9707,-9,-9,-9,-9,
295,170808,455,1940,2,175,0.024,0.064,-9,-9,34.8904,-9,-9,-9,-9,
296,171007,522,1930,2,5,0.068,0.056,6.437,-9,35.0874,-9,-9,-9,-9,
296,171007,522,1930,2,25,0.072,0.043,6.353,-9,35.088,-9,-9,-9,-9,
296,171007,522,1930,2,45,0.08,0.032,5.957,-9,35.0876,-9,-9,-9,-9,
296,171007,522,1930,2,75,0.07,0.042,2.63,-9,35.0841,-9,-9,-9,-9,
296,171007,522,1930,2,100,0.146,0.103,1.313,-9,35.0685,-9,-9,-9,-9,
296,171007,522,1930,2,125,0.169,0.398,0.623,-9,35.1516,-9,-9,-9,-9,
296,171007,522,1930,2,150,0.076,0.276,-9,-9,35.1729,-9,-9,-9,-9,
296,171007,522,1930,2,175,0.021,0.053,-9,-9,35.1291,-9,-9,-9,-9,
297,171108,422,1730,2,5,0.108,0.102,7.84,-9,35.0364,-9,-9,-9,-9,
297,171108,422,1730,2,25,0.106,0.101,7.017,-9,35.038,-9,-9,-9,-9,
297,171108,422,1730,2,45,0.112,0.105,6.327,-9,35.0378,-9,-9,-9,-9,
297,171108,422,1730,2,75,0.217,0.362,4.133,-9,35.0614,-9,-9,-9,-9,
297,171108,422,1730,2,100,0.254,0.596,2.32,-9,35.1278,-9,-9,-9,-9,
297,171108,422,1730,2,125,0.124,0.333,0.71,-9,35.1335,-9,-9,-9,-9,
297,171108,422,1730,2,150,0.023,0.065,-9,-9,35.0459,-9,-9,-9,-9,
297,171108,422,1730,2,175,0.008,0.026,-9,-9,34.9762,-9,-9,-9,-9,
298,171212,500,1840,2,5,0.112,0.08,6.037,-9,35.0683,-9,-9,-9,-9,
298,171212,500,1840,2,25,0.118,0.085,5.37,-9,35.0691,-9,-9,-9,-9,
298,171212,500,1840,2,45,0.19,0.115,4.773,-9,35.1061,-9,-9,-9,-9,
298,171212,500,1840,2,75,0.184,0.144,1.96,-9,35.1429,-9,-9,-9,-9,
298,171212,500,1840,2,100,0.181,0.372,1.343,-9,35.1498,-9,-9,-9,-9,
298,171212,500,1840,2,125,0.108,0.277,0.42,-9,35.1412,-9,-9,-9,-9,
298,171212,500,1840,2,150,0.037,0.078,-9,-9,35.1258,-9,-9,-9,-9,
298,171212,500,1840,2,175,0.009,0.021,-9,-9,35.0067,-9,-9,-9,-9,
