Index,Source number,Source name,Species name,Species code,Invert/Vert,Phylum,Class,Order,Family,Trophic guild,Dry mass (g),Log dry mass,Ecosystem Type,Energy Source,Habitat,Resident ecosystem,Temperature (C),N excretion rate (ug N/ind/h),P excretion rate (ug P/ind/h),Excreted N:P (molar),Log N excretion,Log P excretion,Incubation time (h),N form,P form,Body C,Body N,Body P,Body CN,Body CP,Body NP,Body data source,Data source,Data provider(s)
62,2,Andersen 1989,Salpa fusiformis-Oozoid,SalpfuO,Invertebrate,Chordata,Thaliacea,Salpida,Salpidae,algdetr,0.03129,-1.505,Marine,Plankton,Pelagic,"Bay of Villefranche-Sur, Mediterranean Sea, France",25,6.1989,5.239,2.62,0.792,0.719,3.5,NH4,SRP,5.07,1.8,0.1,3.29,125.92,20.97,Family mean other study,digitized from paper,n/a
63,2,Andersen 1989,Salpa fusiformis-Oozoid,SalpfuO,Invertebrate,Chordata,Thaliacea,Salpida,Salpidae,algdetr,0.03271,-1.485,Marine,Plankton,Pelagic,"Bay of Villefranche-Sur, Mediterranean Sea, France",16,1.6744,0.9021,4.11,0.224,-0.045,3.5,NH4,SRP,5.07,1.8,0.1,3.29,125.92,20.97,Family mean other study,digitized from paper,n/a
64,2,Andersen 1989,Salpa fusiformis-Oozoid,SalpfuO,Invertebrate,Chordata,Thaliacea,Salpida,Salpidae,algdetr,0.03413,-1.467,Marine,Plankton,Pelagic,"Bay of Villefranche-Sur, Mediterranean Sea, France",16,1.793,1.2524,3.17,0.254,0.098,3.5,NH4,SRP,5.07,1.8,0.1,3.29,125.92,20.97,Family mean other study,digitized from paper,n/a
65,2,Andersen 1989,Salpa fusiformis-Oozoid,SalpfuO,Invertebrate,Chordata,Thaliacea,Salpida,Salpidae,algdetr,0.03431,-1.465,Marine,Plankton,Pelagic,"Bay of Villefranche-Sur, Mediterranean Sea, France",12.75,2.3106,0.5363,9.54,0.364,-0.271,3.5,NH4,SRP,5.07,1.8,0.1,3.29,125.92,20.97,Family mean other study,digitized from paper,n/a
66,2,Andersen 1989,Salpa fusiformis-Oozoid,SalpfuO,Invertebrate,Chordata,Thaliacea,Salpida,Salpidae,algdetr,0.03484,-1.458,Marine,Plankton,Pelagic,"Bay of Villefranche-Sur, Mediterranean Sea, France",21.75,2.244,2.3219,2.14,0.351,0.366,3.5,NH4,SRP,5.07,1.8,0.1,3.29,125.92,20.97,Family mean other study,digitized from paper,n/a
67,2,Andersen 1989,Salpa fusiformis-Oozoid,SalpfuO,Invertebrate,Chordata,Thaliacea,Salpida,Salpidae,algdetr,0.03502,-1.456,Marine,Plankton,Pelagic,"Bay of Villefranche-Sur, Mediterranean Sea, France",16,0.8867,0.5394,3.64,-0.052,-0.268,3.5,NH4,SRP,5.07,1.8,0.1,3.29,125.92,20.97,Family mean other study,digitized from paper,n/a
68,2,Andersen 1989,Salpa fusiformis-Oozoid,SalpfuO,Invertebrate,Chordata,Thaliacea,Salpida,Salpidae,algdetr,0.03502,-1.456,Marine,Plankton,Pelagic,"Bay of Villefranche-Sur, Mediterranean Sea, France",16,8.1077,1.5748,11.4,0.909,0.197,3.5,NH4,SRP,5.07,1.8,0.1,3.29,125.92,20.97,Family mean other study,digitized from paper,n/a
69,2,Andersen 1989,Salpa fusiformis-Oozoid,SalpfuO,Invertebrate,Chordata,Thaliacea,Salpida,Salpidae,algdetr,0.03502,-1.456,Marine,Plankton,Pelagic,"Bay of Villefranche-Sur, Mediterranean Sea, France",19,3.3743,1.6678,4.48,0.528,0.222,3.5,NH4,SRP,5.07,1.8,0.1,3.29,125.92,20.97,Family mean other study,digitized from paper,n/a
70,2,Andersen 1989,Salpa fusiformis-Oozoid,SalpfuO,Invertebrate,Chordata,Thaliacea,Salpida,Salpidae,algdetr,0.03556,-1.449,Marine,Plankton,Pelagic,"Bay of Villefranche-Sur, Mediterranean Sea, France",25,7.3069,3.472,4.66,0.864,0.541,3.5,NH4,SRP,5.07,1.8,0.1,3.29,125.92,20.97,Family mean other study,digitized from paper,n/a
71,2,Andersen 1989,Salpa fusiformis-Oozoid,SalpfuO,Invertebrate,Chordata,Thaliacea,Salpida,Salpidae,algdetr,0.03804,-1.42,Marine,Plankton,Pelagic,"Bay of Villefranche-Sur, Mediterranean Sea, France",19,2.4343,0.6417,8.4,0.386,-0.193,3.5,NH4,SRP,5.07,1.8,0.1,3.29,125.92,20.97,Family mean other study,digitized from paper,n/a
72,2,Andersen 1989,Salpa fusiformis-Oozoid,SalpfuO,Invertebrate,Chordata,Thaliacea,Salpida,Salpidae,algdetr,0.04089,-1.388,Marine,Plankton,Pelagic,"Bay of Villefranche-Sur, Mediterranean Sea, France",21.75,6.4414,1.333,10.7,0.809,0.125,3.5,NH4,SRP,5.07,1.8,0.1,3.29,125.92,20.97,Family mean other study,digitized from paper,n/a
73,2,Andersen 1989,Salpa fusiformis-Oozoid,SalpfuO,Invertebrate,Chordata,Thaliacea,Salpida,Salpidae,algdetr,0.04249,-1.372,Marine,Plankton,Pelagic,"Bay of Villefranche-Sur, Mediterranean Sea, France",21.75,2.6634,2.0336,2.9,0.425,0.308,3.5,NH4,SRP,5.07,1.8,0.1,3.29,125.92,20.97,Family mean other study,digitized from paper,n/a
74,2,Andersen 1989,Salpa fusiformis-Oozoid,SalpfuO,Invertebrate,Chordata,Thaliacea,Salpida,Salpidae,algdetr,0.04498,-1.347,Marine,Plankton,Pelagic,"Bay of Villefranche-Sur, Mediterranean Sea, France",12.75,1.9001,0.3627,11.6,0.279,-0.44,3.5,NH4,SRP,5.07,1.8,0.1,3.29,125.92,20.97,Family mean other study,digitized from paper,n/a
75,2,Andersen 1989,Salpa fusiformis-Oozoid,SalpfuO,Invertebrate,Chordata,Thaliacea,Salpida,Salpidae,algdetr,0.05511,-1.259,Marine,Plankton,Pelagic,"Bay of Villefranche-Sur, Mediterranean Sea, France",12.75,2.3757,1.2121,4.34,0.376,0.084,3.5,NH4,SRP,5.07,1.8,0.1,3.29,125.92,20.97,Family mean other study,digitized from paper,n/a
76,2,Andersen 1989,Salpa fusiformis-Oozoid,SalpfuO,Invertebrate,Chordata,Thaliacea,Salpida,Salpidae,algdetr,0.05582,-1.253,Marine,Plankton,Pelagic,"Bay of Villefranche-Sur, Mediterranean Sea, France",25,4.3036,3.596,2.65,0.634,0.556,3.5,NH4,SRP,5.07,1.8,0.1,3.29,125.92,20.97,Family mean other study,digitized from paper,n/a
77,2,Andersen 1989,Salpa fusiformis-Oozoid,SalpfuO,Invertebrate,Chordata,Thaliacea,Salpida,Salpidae,algdetr,0.05849,-1.233,Marine,Plankton,Pelagic,"Bay of Villefranche-Sur, Mediterranean Sea, France",12.75,2.1934,0.9486,5.12,0.341,-0.023,3.5,NH4,SRP,5.07,1.8,0.1,3.29,125.92,20.97,Family mean other study,digitized from paper,n/a
78,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,0.74,-0.129,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,151.54,24.334,13.789,2.181,1.386,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
79,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,0.77,-0.116,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,73.375,13.493,12.042,1.866,1.13,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
80,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,0.97,-0.015,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,160.33,5.271,67.351,2.205,0.722,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
81,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,1.05,0.019,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,119.23,.,.,2.076,.,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
82,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,1.09,0.036,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,154.62,15.116,22.649,2.189,1.179,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
83,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,1.14,0.055,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,159.03,25.3,13.918,2.201,1.403,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
84,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,1.78,0.252,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,298.54,29.286,22.572,2.475,1.467,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
85,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,1.91,0.281,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,168.59,.,.,2.227,.,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
86,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,2,0.301,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,273.38,93.55,6.471,2.437,1.971,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
87,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,2.05,0.313,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,229.76,29.795,17.076,2.361,1.474,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
88,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,2.19,0.341,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,384.04,53.765,15.816,2.584,1.731,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
89,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,2.74,0.437,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,.,40.781,.,.,1.61,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
90,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,2.82,0.45,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,232.13,71.435,7.195,2.366,1.854,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
91,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,2.88,0.46,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,148.03,22.532,14.547,2.17,1.353,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
92,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,2.93,0.467,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,217.2,2.199,218.745,2.337,0.342,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
93,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,3.15,0.498,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,200.2,43.758,10.131,2.301,1.641,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
94,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,3.28,0.516,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,156.45,.,.,2.194,.,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
95,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,3.37,0.527,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,286.11,40.851,15.508,2.457,1.611,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
96,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,3.47,0.54,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,.,97.178,.,.,1.988,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
97,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,3.83,0.583,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,360.18,31.842,25.047,2.557,1.503,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
98,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,4.41,0.644,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,560.7,41.252,30.097,2.749,1.615,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
99,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,5.68,0.754,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,532,50.875,23.155,2.726,1.707,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
100,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,6.02,0.779,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,836.91,48.136,38.498,2.923,1.682,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
101,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,6.2,0.793,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,280.59,32.148,19.326,2.448,1.507,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
102,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,6.95,0.842,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,953.57,104.2,20.264,2.979,2.018,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
103,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,7.12,0.852,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,572.6,70.847,17.896,2.758,1.85,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
104,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,7.34,0.866,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,683.68,63.032,24.017,2.835,1.8,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
105,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,7.82,0.893,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,621.83,.,.,2.794,.,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
106,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,7.84,0.894,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,477.71,55.614,19.02,2.679,1.745,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
107,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,8.62,0.936,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,450.8,39.2,25.464,2.654,1.593,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
108,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,8.7,0.939,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,513.83,49.406,23.029,2.711,1.694,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
109,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,10.27,1.012,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,784.56,45.626,38.076,2.895,1.659,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
110,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,13.63,1.135,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,675.53,79.948,18.71,2.83,1.903,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
111,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,14.29,1.155,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,.,17.857,.,.,1.252,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
112,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,15.95,1.203,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,804.75,119.63,14.896,2.906,2.078,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
113,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,17.65,1.247,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,725.23,12.114,132.564,2.86,1.083,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
114,3,Andre et al 2003,Cichlidae (5 spp),Cichlid,Vertebrate,Chordata,Osteichthyes,Perciformes,Cichlidae,algdetr,19.13,1.282,Freshwater-Lentic,Benthos,Benthic,"Lake Malawi, Malawi",.,.,56.267,.,.,1.75,3,NH4,SRP,38.63,10.61,4.01,4.25,24.89,6.36,Family mean other study,digitized from paper,n/a
115,4,Arnott & Vanni 1996,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00131,-2.881,Freshwater-Lentic,Plankton,Benthic,"Lake Erie, Ohio, USA",18,0.1618,0.08308,4.313,-0.791,-1.081,2,NH4,SRP,45.31,9.43,0.97,5.6,121.18,23.07,Species mean same study,Raw data from author(s),"D.L. Arnott, M.J. Vanni"
116,4,Arnott & Vanni 1996,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00327,-2.485,Freshwater-Lentic,Plankton,Benthic,"Lake Erie, Ohio, USA",18,0.1271,0.08308,3.388,-0.896,-1.081,2,NH4,SRP,45.31,9.43,0.97,5.6,121.18,23.07,Species mean same study,Raw data from author(s),"D.L. Arnott, M.J. Vanni"
117,4,Arnott & Vanni 1996,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.0038,-2.42,Freshwater-Lentic,Plankton,Benthic,"Lake Erie, Ohio, USA",18,0.1734,0.10183,3.77,-0.761,-0.992,2,NH4,SRP,45.31,9.43,0.97,5.6,121.18,23.07,Species mean same study,Raw data from author(s),"D.L. Arnott, M.J. Vanni"
118,4,Arnott & Vanni 1996,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00383,-2.417,Freshwater-Lentic,Plankton,Benthic,"Lake Erie, Ohio, USA",25,0.3206,0.18773,3.781,-0.494,-0.726,2,NH4,SRP,45.31,9.43,0.97,5.6,121.18,23.07,Species mean same study,Raw data from author(s),"D.L. Arnott, M.J. Vanni"
119,4,Arnott & Vanni 1996,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00394,-2.404,Freshwater-Lentic,Plankton,Benthic,"Lake Erie, Ohio, USA",18,0.0809,0.00806,22.201,-1.092,-2.093,2,NH4,SRP,45.31,9.43,0.97,5.6,121.18,23.07,Species mean same study,Raw data from author(s),"D.L. Arnott, M.J. Vanni"
120,4,Arnott & Vanni 1996,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.004,-2.398,Freshwater-Lentic,Plankton,Benthic,"Lake Erie, Ohio, USA",18,0.0924,0.12059,1.697,-1.034,-0.919,2,NH4,SRP,45.31,9.43,0.97,5.6,121.18,23.07,Species mean same study,Raw data from author(s),"D.L. Arnott, M.J. Vanni"
121,4,Arnott & Vanni 1996,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00428,-2.369,Freshwater-Lentic,Plankton,Benthic,"Lake Erie, Ohio, USA",18,0.1618,0.04557,7.862,-0.791,-1.341,2,NH4,SRP,45.31,9.43,0.97,5.6,121.18,23.07,Species mean same study,Raw data from author(s),"D.L. Arnott, M.J. Vanni"
122,4,Arnott & Vanni 1996,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.0044,-2.356,Freshwater-Lentic,Plankton,Benthic,"Lake Erie, Ohio, USA",25,.,0.2241,.,.,-0.65,2,NH4,SRP,45.31,9.43,0.97,5.6,121.18,23.07,Species mean same study,Raw data from author(s),"D.L. Arnott, M.J. Vanni"
123,4,Arnott & Vanni 1996,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00456,-2.341,Freshwater-Lentic,Plankton,Benthic,"Lake Erie, Ohio, USA",25,0.3607,0.46312,1.725,-0.443,-0.334,2,NH4,SRP,45.31,9.43,0.97,5.6,121.18,23.07,Species mean same study,Raw data from author(s),"D.L. Arnott, M.J. Vanni"
124,4,Arnott & Vanni 1996,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00485,-2.314,Freshwater-Lentic,Plankton,Benthic,"Lake Erie, Ohio, USA",25,.,0.22686,.,.,-0.644,2,NH4,SRP,45.31,9.43,0.97,5.6,121.18,23.07,Species mean same study,Raw data from author(s),"D.L. Arnott, M.J. Vanni"
125,4,Arnott & Vanni 1996,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.0049,-2.31,Freshwater-Lentic,Plankton,Benthic,"Lake Erie, Ohio, USA",25,0.0132,0.2516,0.116,-1.879,-0.599,2,NH4,SRP,45.31,9.43,0.97,5.6,121.18,23.07,Species mean same study,Raw data from author(s),"D.L. Arnott, M.J. Vanni"
126,4,Arnott & Vanni 1996,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00512,-2.29,Freshwater-Lentic,Plankton,Benthic,"Lake Erie, Ohio, USA",25,0.3741,0.18372,4.508,-0.427,-0.736,2,NH4,SRP,45.31,9.43,0.97,5.6,121.18,23.07,Species mean same study,Raw data from author(s),"D.L. Arnott, M.J. Vanni"
127,4,Arnott & Vanni 1996,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00558,-2.253,Freshwater-Lentic,Plankton,Benthic,"Lake Erie, Ohio, USA",23,0.3455,0.5191,1.474,-0.462,-0.285,2,NH4,SRP,45.31,9.43,0.97,5.6,121.18,23.07,Species mean same study,Raw data from author(s),"D.L. Arnott, M.J. Vanni"
128,4,Arnott & Vanni 1996,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00603,-2.22,Freshwater-Lentic,Plankton,Benthic,"Lake Erie, Ohio, USA",23,0.4362,0.61499,1.571,-0.36,-0.211,2,NH4,SRP,45.31,9.43,0.97,5.6,121.18,23.07,Species mean same study,Raw data from author(s),"D.L. Arnott, M.J. Vanni"
129,4,Arnott & Vanni 1996,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00626,-2.204,Freshwater-Lentic,Plankton,Benthic,"Lake Erie, Ohio, USA",23,0.3455,0.12657,6.044,-0.462,-0.898,2,NH4,SRP,45.31,9.43,0.97,5.6,121.18,23.07,Species mean same study,Raw data from author(s),"D.L. Arnott, M.J. Vanni"
130,4,Arnott & Vanni 1996,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00629,-2.201,Freshwater-Lentic,Plankton,Benthic,"Lake Erie, Ohio, USA",23,0.5874,0.54612,2.382,-0.231,-0.263,2,NH4,SRP,45.31,9.43,0.97,5.6,121.18,23.07,Species mean same study,Raw data from author(s),"D.L. Arnott, M.J. Vanni"
131,4,Arnott & Vanni 1996,Dreissena polymorpha,Dreipo,Invertebrate,Mollusca,Bivalvia,Veneroida,Dreissenidae,algdetr,0.00672,-2.173,Freshwater-Lentic,Plankton,Benthic,"Lake Erie, Ohio, USA",23,0.1641,0.52812,0.688,-0.785,-0.277,2,NH4,SRP,45.31,9.43,0.97,5.6,121.18,23.07,Species mean same study,Raw data from author(s),"D.L. Arnott, M.J. Vanni"
